date,total_sales,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,rolling_mean,expanding_mean
2015-02-26,1806893.0299999712,1869713.6199999931,1965972.8399999957,4506668.149999922,5339730.370000042,5567660.999999962,6539071.31000059,1947843.5599999898,3942244.3314286424,1870955.4080559064
2015-02-27,2224179.8299999777,1806893.0299999712,1869713.6199999931,1965972.8399999957,4506668.149999922,5339730.370000042,5567660.999999962,6539071.31000059,3325831.2628571265,1871403.662398475
2015-02-28,2989166.6199999806,2224179.8299999777,1806893.0299999712,1869713.6199999931,1965972.8399999957,4506668.149999922,5339730.370000042,5567660.999999962,2957474.922857129,1872820.3454879571
2015-03-01,2582093.1599999988,2989166.6199999806,2224179.8299999777,1806893.0299999712,1869713.6199999931,1965972.8399999957,4506668.149999922,5339730.370000042,2563526.7499999804,1873718.159177213
2015-03-02,1469285.2000000074,2582093.1599999988,2989166.6199999806,2224179.8299999777,1806893.0299999712,1869713.6199999931,1965972.8399999957,4506668.149999922,2129614.8999999925,1873206.8659292015
2015-03-03,1320896.049999999,1469285.2000000074,2582093.1599999988,2989166.6199999806,2224179.8299999777,1806893.0299999712,1869713.6199999931,1965972.8399999957,2037461.0728571357,1872509.5037878766
2015-03-04,1496239.4799999942,1320896.049999999,1469285.2000000074,2582093.1599999988,2989166.6199999806,2224179.8299999777,1806893.0299999712,1869713.6199999931,1984107.6242857073,1872035.0144766688
2015-03-05,1764434.1399999994,1496239.4799999942,1320896.049999999,1469285.2000000074,2582093.1599999988,2989166.6199999806,2224179.8299999777,1806893.0299999712,1978042.0685714255,1871899.4970025169
2015-03-06,2413090.289999996,1764434.1399999994,1496239.4799999942,1320896.049999999,1469285.2000000074,2582093.1599999988,2989166.6199999806,2224179.8299999777,2005029.2771428565,1872580.2401383629
2015-03-07,3956221.439999999,2413090.289999996,1764434.1399999994,1496239.4799999942,1320896.049999999,1469285.2000000074,2582093.1599999988,2989166.6199999806,2143179.965714288,1875197.8798366815
2015-03-08,3019236.3699999885,3956221.439999999,2413090.289999996,1764434.1399999994,1496239.4799999942,1320896.049999999,1469285.2000000074,2582093.1599999988,2205628.9957142863,1876633.3108155562
2015-03-09,2333604.879999979,3019236.3699999885,3956221.439999999,2413090.289999996,1764434.1399999994,1496239.4799999942,1320896.049999999,1469285.2000000074,2329103.2357142824,1877205.9568922285
2015-03-10,1583188.9200000297,2333604.879999979,3019236.3699999885,3956221.439999999,2413090.289999996,1764434.1399999994,1496239.4799999942,1320896.049999999,2366573.645714287,1876837.9756195224
2015-03-11,1440566.9599999997,1583188.9200000297,2333604.879999979,3019236.3699999885,3956221.439999999,2413090.289999996,1764434.1399999994,1496239.4799999942,2358620.4285714305,1876292.636849998
2015-03-12,1456441.6099999985,1440566.9599999997,1583188.9200000297,2333604.879999979,3019236.3699999885,3956221.439999999,2413090.289999996,1764434.1399999994,2314621.4957142873,1875768.4782646669
2015-03-13,1709491.0900000087,1456441.6099999985,1440566.9599999997,1583188.9200000297,2333604.879999979,3019236.3699999885,3956221.439999999,2413090.289999996,2214107.324285718,1875561.1498503718
2015-03-14,3081986.279999994,1709491.0900000087,1456441.6099999985,1440566.9599999997,1583188.9200000297,2333604.879999979,3019236.3699999885,3956221.439999999,2089216.58714286,1877063.547272725
2015-03-15,2141482.150000002,3081986.279999994,1709491.0900000087,1456441.6099999985,1440566.9599999997,1583188.9200000297,2333604.879999979,3019236.3699999885,1963823.127142862,1877392.4261318387
2015-03-16,1163443.130000001,2141482.150000002,3081986.279999994,1709491.0900000087,1456441.6099999985,1440566.9599999997,1583188.9200000297,2333604.879999979,1796657.162857151,1876505.5325962713
2015-03-17,1678003.780000056,1163443.130000001,2141482.150000002,3081986.279999994,1709491.0900000087,1456441.6099999985,1440566.9599999997,1583188.9200000297,1810202.1428571546,1876259.2525062014
2015-03-18,1450966.1100000108,1678003.780000056,1163443.130000001,2141482.150000002,3081986.279999994,1709491.0900000087,1456441.6099999985,1440566.9599999997,1811687.7357142991,1875732.2473729842
2015-03-19,1837724.21999999,1450966.1100000108,1678003.780000056,1163443.130000001,2141482.150000002,3081986.279999994,1709491.0900000087,1456441.6099999985,1866156.680000012,1875685.2077351464
2015-03-20,2112413.589999981,1837724.21999999,1450966.1100000108,1678003.780000056,1163443.130000001,2141482.150000002,3081986.279999994,1709491.0900000087,1923717.0371428651,1875977.826254633
2015-03-21,3091242.519999999,2112413.589999981,1837724.21999999,1450966.1100000108,1678003.780000056,1163443.130000001,2141482.150000002,3081986.279999994,1925039.357142866,1877478.1530370347
2015-03-22,2504560.57999999,3091242.519999999,2112413.589999981,1837724.21999999,1450966.1100000108,1678003.780000056,1163443.130000001,2141482.150000002,1976907.704285721,1878251.374278666
2015-03-23,1693565.729999991,2504560.57999999,3091242.519999999,2112413.589999981,1837724.21999999,1450966.1100000108,1678003.780000056,1163443.130000001,2052639.5042857197,1878023.9289039385
2015-03-24,1795769.4700000158,1693565.729999991,2504560.57999999,3091242.519999999,2112413.589999981,1837724.21999999,1450966.1100000108,1678003.780000056,2069463.174285714,1877922.7549077468
2015-03-25,5613798.299999477,1795769.4700000158,1693565.729999991,2504560.57999999,3091242.519999999,2112413.589999981,1837724.21999999,1450966.1100000108,2664153.4871427803,1882512.2826044196
2015-03-26,3929053.340000028,5613798.299999477,1795769.4700000158,1693565.729999991,2504560.57999999,3091242.519999999,2112413.589999981,1837724.21999999,2962914.789999929,1885023.3759263773
2015-03-27,3411501.630000049,3929053.340000028,5613798.299999477,1795769.4700000158,1693565.729999991,2504560.57999999,3091242.519999999,2112413.589999981,3148498.795714224,1886894.0600612715
2015-03-28,3629497.050000037,3411501.630000049,3929053.340000028,5613798.299999477,1795769.4700000158,1693565.729999991,2504560.57999999,3091242.519999999,3225392.299999944,1889026.9890575246
2015-03-29,2688818.3699999987,3629497.050000037,3411501.630000049,3929053.340000028,5613798.299999477,1795769.4700000158,1693565.729999991,2504560.57999999,3251714.841428516,1890004.7291320262
2015-03-30,1867609.3299999896,2688818.3699999987,3629497.050000037,3411501.630000049,3929053.340000028,5613798.299999477,1795769.4700000158,1693565.729999991,3276578.2128570876,1889977.384322341
2015-03-31,1774322.0100000221,1867609.3299999896,2688818.3699999987,3629497.050000037,3411501.630000049,3929053.340000028,5613798.299999477,1795769.4700000158,3273514.2899999456,1889836.3411829236
2015-04-01,1474033.4299999988,1774322.0100000221,1867609.3299999896,2688818.3699999987,3629497.050000037,3411501.630000049,3929053.340000028,5613798.299999477,2682119.308571448,1889329.882095003
2015-04-02,1650216.4000000074,1474033.4299999988,1774322.0100000221,1867609.3299999896,2688818.3699999987,3629497.050000037,3411501.630000049,3929053.340000028,2356571.174285731,1889038.9897810188
2015-04-03,1950462.0199999884,1650216.4000000074,1474033.4299999988,1774322.0100000221,1867609.3299999896,2688818.3699999987,3629497.050000037,3411501.630000049,2147851.2300000084,1889113.6228675547
2015-04-04,3163189.879999998,1950462.0199999884,1650216.4000000074,1474033.4299999988,1774322.0100000221,1867609.3299999896,2688818.3699999987,3629497.050000037,2081235.9200000023,1890659.8319174729
2015-04-05,2332426.90999999,3163189.879999998,1950462.0199999884,1650216.4000000074,1474033.4299999988,1774322.0100000221,1867609.3299999896,2688818.3699999987,2030322.8542857151,1891195.3071636336
2015-04-06,1719503.430000011,2332426.90999999,3163189.879999998,1950462.0199999884,1650216.4000000074,1474033.4299999988,1774322.0100000221,1867609.3299999896,2009164.8685714325,1890987.4477481814
2015-04-07,1314010.4000000218,1719503.430000011,2332426.90999999,3163189.879999998,1950462.0199999884,1650216.4000000074,1474033.4299999988,1774322.0100000221,1943406.067142861,1890289.7729625124
2015-04-08,1375022.959999997,1314010.4000000218,1719503.430000011,2332426.90999999,3163189.879999998,1950462.0199999884,1650216.4000000074,1474033.4299999988,1929261.714285718,1889667.4700483067
2015-04-09,1317559.2899999986,1375022.959999997,1314010.4000000218,1719503.430000011,2332426.90999999,3163189.879999998,1950462.0199999884,1650216.4000000074,1881739.2700000026,1888977.3516164026
2015-04-10,1588276.3699999906,1317559.2899999986,1375022.959999997,1314010.4000000218,1719503.430000011,2332426.90999999,3163189.879999998,1950462.0199999884,1829998.4628571456,1888615.0612771057
2015-04-11,2556187.0100000002,1588276.3699999906,1317559.2899999986,1375022.959999997,1314010.4000000218,1719503.430000011,2332426.90999999,3163189.879999998,1743283.76714286,1889418.3969554727
2015-04-12,1699527.1400000097,2556187.0100000002,1588276.3699999906,1317559.2899999986,1375022.959999997,1314010.4000000218,1719503.430000011,2332426.90999999,1652869.5142857197,1889190.162271632
2015-04-13,1207058.0199999998,1699527.1400000097,2556187.0100000002,1588276.3699999906,1317559.2899999986,1375022.959999997,1314010.4000000218,1719503.430000011,1579663.0271428612,1888371.276146456
2015-04-14,12369246.669995936,1207058.0199999998,1699527.1400000097,2556187.0100000002,1588276.3699999906,1317559.2899999986,1375022.959999997,1314010.4000000218,3158982.494285134,1900938.2730215753
2015-04-15,5625826.819999685,12369246.669995936,1207058.0199999998,1699527.1400000097,2556187.0100000002,1588276.3699999906,1317559.2899999986,1375022.959999997,3766240.188570804,1905399.2173892139
2015-04-16,4407671.399999823,5625826.819999685,12369246.669995936,1207058.0199999998,1699527.1400000097,2556187.0100000002,1588276.3699999906,1317559.2899999986,4207684.775713636,1908392.3659330064
2015-04-17,4346542.080000199,4407671.399999823,5625826.819999685,12369246.669995936,1207058.0199999998,1699527.1400000097,2556187.0100000002,1588276.3699999906,4601722.734285095,1911305.3285543532
2015-04-18,4795092.97000004,4346542.080000199,4407671.399999823,5625826.819999685,12369246.669995936,1207058.0199999998,1699527.1400000097,2556187.0100000002,4921566.44285653,1914746.602589491
2015-04-19,3603129.8200000515,4795092.97000004,4346542.080000199,4407671.399999823,5625826.819999685,12369246.669995936,1207058.0199999998,1699527.1400000097,5193509.6828565365,1916758.9782955823
2015-04-20,2224333.920000081,3603129.8200000515,4795092.97000004,4346542.080000199,4407671.399999823,5625826.819999685,12369246.669995936,1207058.0199999998,5338834.811427976,1917125.1389404687
2015-04-21,1859569.4500000577,2224333.920000081,3603129.8200000515,4795092.97000004,4346542.080000199,4407671.399999823,5625826.819999685,12369246.669995936,3837452.351428565,1917056.701736021
2015-04-22,1619578.8800000753,1859569.4500000577,2224333.920000081,3603129.8200000515,4795092.97000004,4346542.080000199,4407671.399999823,5625826.819999685,3265131.217142907,1916703.4026603252
2015-04-23,1543265.4700000333,1619578.8800000753,1859569.4500000577,2224333.920000081,3603129.8200000515,4795092.97000004,4346542.080000199,4407671.399999823,2855930.3700000797,1916260.415788842
2015-04-24,2141938.4500000295,1543265.4700000333,1619578.8800000753,1859569.4500000577,2224333.920000081,3603129.8200000515,4795092.97000004,4346542.080000199,2540986.9942857698,1916527.8068246373
2015-04-25,2855425.6499999105,2141938.4500000295,1543265.4700000333,1619578.8800000753,1859569.4500000577,2224333.920000081,3603129.8200000515,4795092.97000004,2263891.6628571795,1917638.9285325368
2015-04-26,2461404.3399999193,2855425.6499999105,2141938.4500000295,1543265.4700000333,1619578.8800000753,1859569.4500000577,2224333.920000081,3603129.8200000515,2100788.0228571603,1918281.6772458553
2015-04-27,1335170.1200000143,2461404.3399999193,2855425.6499999105,2141938.4500000295,1543265.4700000333,1619578.8800000753,1859569.4500000577,2224333.920000081,1973764.6228571509,1917593.233848871
2015-04-28,1182129.85,1335170.1200000143,2461404.3399999193,2855425.6499999105,2141938.4500000295,1543265.4700000333,1619578.8800000753,1859569.4500000577,1876987.5371428567,1916725.942122634
2015-04-29,1403524.2299999953,1182129.85,1335170.1200000143,2461404.3399999193,2855425.6499999105,2141938.4500000295,1543265.4700000333,1619578.8800000753,1846122.5871428454,1916121.4642520538
2015-04-30,1807801.79000001,1403524.2299999953,1182129.85,1335170.1200000143,2461404.3399999193,2855425.6499999105,2141938.4500000295,1543265.4700000333,1883913.489999985,1915994.029341169
2015-05-01,2322685.330000041,1807801.79000001,1403524.2299999953,1182129.85,1335170.1200000143,2461404.3399999193,2855425.6499999105,2141938.4500000295,1909734.4728571295,1916471.927461802
2015-05-02,2117468.5200000005,2322685.330000041,1807801.79000001,1403524.2299999953,1182129.85,1335170.1200000143,2461404.3399999193,2855425.6499999105,1804312.0257142854,1916707.8389553914
2015-05-03,1948375.2300000002,2117468.5200000005,2322685.330000041,1807801.79000001,1403524.2299999953,1182129.85,1335170.1200000143,2461404.3399999193,1731022.1528571541,1916744.9636811179
2015-05-04,1567429.5300000098,1948375.2300000002,2117468.5200000005,2322685.330000041,1807801.79000001,1403524.2299999953,1182129.85,1335170.1200000143,1764202.0685714392,1916335.9292154491
2015-05-05,1110245.74,1567429.5300000098,1948375.2300000002,2117468.5200000005,2322685.330000041,1807801.79000001,1403524.2299999953,1182129.85,1753932.9100000109,1915393.133672507
2015-05-06,1391310.84000001,1110245.74,1567429.5300000098,1948375.2300000002,2117468.5200000005,2322685.330000041,1807801.79000001,1403524.2299999953,1752188.1400000132,1914780.8880023288
2015-05-07,1333164.6699999985,1391310.84000001,1110245.74,1567429.5300000098,1948375.2300000002,2117468.5200000005,2322685.330000041,1807801.79000001,1684382.8371428684,1914102.2226370985
2015-05-08,1791900.670000002,1333164.6699999985,1391310.84000001,1110245.74,1567429.5300000098,1948375.2300000002,2117468.5200000005,2322685.330000041,1608556.457142863,1913959.7965850742
2015-05-09,1440010.949999999,1791900.670000002,1333164.6699999985,1391310.84000001,1110245.74,1567429.5300000098,1948375.2300000002,2117468.5200000005,1511776.80428572,1913408.0517112848
2015-05-10,1806307.3099999996,1440010.949999999,1791900.670000002,1333164.6699999985,1391310.84000001,1110245.74,1567429.5300000098,1948375.2300000002,1491481.3871428627,1913283.5159651088
2015-05-11,1652025.999999978,1806307.3099999996,1440010.949999999,1791900.670000002,1333164.6699999985,1391310.84000001,1110245.74,1567429.5300000098,1503566.597142858,1912980.0809872167
2015-05-12,1172513.4000000102,1652025.999999978,1806307.3099999996,1440010.949999999,1791900.670000002,1333164.6699999985,1391310.84000001,1110245.74,1512461.9771428593,1912121.070916466
2015-05-13,1114620.540000024,1172513.4000000102,1652025.999999978,1806307.3099999996,1440010.949999999,1791900.670000002,1333164.6699999985,1391310.84000001,1472934.7914285755,1911196.9683313947
2015-05-14,1092588.9999999981,1114620.540000024,1172513.4000000102,1652025.999999978,1806307.3099999996,1440010.949999999,1791900.670000002,1333164.6699999985,1438566.8385714327,1910249.5054050852
2015-05-15,1384871.87,1092588.9999999981,1114620.540000024,1172513.4000000102,1652025.999999978,1806307.3099999996,1440010.949999999,1791900.670000002,1380419.867142861,1909642.1324161775
2015-05-16,2240156.9000000074,1384871.87,1092588.9999999981,1114620.540000024,1172513.4000000102,1652025.999999978,1806307.3099999996,1440010.949999999,1494726.4314285764,1910023.7891916786
2015-05-17,1997515.8300000003,2240156.9000000074,1384871.87,1092588.9999999981,1114620.540000024,1172513.4000000102,1652025.999999978,1806307.3099999996,1522041.9342857194,1910124.7027335565
2015-05-18,2592947.0100000002,1997515.8300000003,2240156.9000000074,1384871.87,1092588.9999999981,1114620.540000024,1172513.4000000102,1652025.999999978,1656459.22142858,1910911.3643778728
2015-05-19,12058776.699998198,2592947.0100000002,1997515.8300000003,2240156.9000000074,1384871.87,1092588.9999999981,1114620.540000024,1172513.4000000102,3211639.6928568925,1922588.9999769754
2015-05-20,3832324.550000076,12058776.699998198,2592947.0100000002,1997515.8300000003,2240156.9000000074,1384871.87,1092588.9999999981,1114620.540000024,3599883.1228568996,1924784.0983103355
2015-05-21,2295499.639999956,3832324.550000076,12058776.699998198,2592947.0100000002,1997515.8300000003,2240156.9000000074,1384871.87,1092588.9999999981,3771727.499999751,1925209.7189092902
2015-05-22,2639502.649999969,2295499.639999956,3832324.550000076,12058776.699998198,2592947.0100000002,1997515.8300000003,2240156.9000000074,1384871.87,3950960.468571175,1926028.8621788893
2015-05-23,3423053.589999937,2639502.649999969,2295499.639999956,3832324.550000076,12058776.699998198,2592947.0100000002,1997515.8300000003,2240156.9000000074,4119945.7099997364,1927743.6671363018
2015-05-24,2480769.64000003,3423053.589999937,2639502.649999969,2295499.639999956,3832324.550000076,12058776.699998198,2592947.0100000002,1997515.8300000003,4188981.968571169,1928376.4199656656
2015-05-25,1683329.4599999855,2480769.64000003,3423053.589999937,2639502.649999969,2295499.639999956,3832324.550000076,12058776.699998198,2592947.0100000002,4059036.6042854525,1928096.3662971333
2015-05-26,1847962.3099999758,1683329.4599999855,2480769.64000003,3423053.589999937,2639502.649999969,2295499.639999956,3832324.550000076,12058776.699998198,2600348.8342857063,1928004.8890639173
2015-05-27,1597261.3400000217,1847962.3099999758,1683329.4599999855,2480769.64000003,3423053.589999937,2639502.649999969,2295499.639999956,3832324.550000076,2281054.0899999845,1927627.7584492492
2015-05-28,1721094.8999999939,1597261.3400000217,1847962.3099999758,1683329.4599999855,2480769.64000003,3423053.589999937,2639502.649999969,2295499.639999956,2198996.26999999,1927392.5274031796
2015-05-29,1932400.980000007,1721094.8999999939,1597261.3400000217,1847962.3099999758,1683329.4599999855,2480769.64000003,3423053.589999937,2639502.649999969,2097981.745714281,1927398.2253014694
2015-05-30,2667141.460000011,1932400.980000007,1721094.8999999939,1597261.3400000217,1847962.3099999758,1683329.4599999855,2480769.64000003,3423053.589999937,1989994.298571435,1928238.842613627
2015-05-31,2029070.9200000195,2667141.460000011,1932400.980000007,1721094.8999999939,1597261.3400000217,1847962.3099999758,1683329.4599999855,2480769.64000003,1925465.910000005,1928353.2944608305
2015-06-01,1805963.910000006,2029070.9200000195,2667141.460000011,1932400.980000007,1721094.8999999939,1597261.3400000217,1847962.3099999758,1683329.4599999855,1942985.117142865,1928214.5309863852
2015-06-02,1722826.0799999828,1805963.910000006,2029070.9200000195,2667141.460000011,1932400.980000007,1721094.8999999939,1597261.3400000217,1847962.3099999758,1925108.5128571517,1927981.9279841357
2015-06-03,1507754.9300000109,1722826.0799999828,1805963.910000006,2029070.9200000195,2667141.460000011,1932400.980000007,1721094.8999999939,1597261.3400000217,1912321.88285715,1927506.5580769137
2015-06-04,2001373.4700000058,1507754.9300000109,1722826.0799999828,1805963.910000006,2029070.9200000195,2667141.460000011,1932400.980000007,1721094.8999999939,1952361.6785714377,1927590.023514115
2015-06-05,1995326.6200000397,2001373.4700000058,1507754.9300000109,1722826.0799999828,1805963.910000006,2029070.9200000195,2667141.460000011,1932400.980000007,1961351.0557142997,1927666.4756546186
2015-06-06,2544509.65999981,1995326.6200000397,2001373.4700000058,1507754.9300000109,1722826.0799999828,1805963.910000006,2029070.9200000195,2667141.460000011,1943832.2271428423,1928361.902018029
2015-06-07,1955333.58,2544509.65999981,1995326.6200000397,2001373.4700000058,1507754.9300000109,1722826.0799999828,1805963.910000006,2029070.9200000195,1933298.321428554,1928392.27552927
2015-06-08,1455237.910000012,1955333.58,2544509.65999981,1995326.6200000397,2001373.4700000058,1507754.9300000109,1722826.0799999828,1805963.910000006,1883194.6071428403,1927860.0433970662
2015-06-09,1822478.1900000023,1455237.910000012,1955333.58,2544509.65999981,1995326.6200000397,2001373.4700000058,1507754.9300000109,1722826.0799999828,1897430.622857129,1927741.6368202155
2015-06-10,1722225.380000015,1822478.1900000023,1455237.910000012,1955333.58,2544509.65999981,1995326.6200000397,2001373.4700000058,1507754.9300000109,1928069.2585714154,1927510.9788439865
2015-06-11,2471651.1799999997,1722225.380000015,1822478.1900000023,1455237.910000012,1955333.58,2544509.65999981,1995326.6200000397,2001373.4700000058,1995251.7885714143,1928121.0014910225
2015-06-12,2396176.789999888,2471651.1799999997,1722225.380000015,1822478.1900000023,1455237.910000012,1955333.58,2544509.65999981,1995326.6200000397,2052516.0985713925,1928645.140111973
2015-06-13,2148807.5400000038,2396176.789999888,2471651.1799999997,1722225.380000015,1822478.1900000023,1455237.910000012,1955333.58,2544509.65999981,1995987.2242857057,1928891.4067785146
2015-06-14,1619421.849999978,2148807.5400000038,2396176.789999888,2471651.1799999997,1722225.380000015,1822478.1900000023,1455237.910000012,1955333.58,1947999.8342857026,1928545.630737421
2015-06-15,1817828.4299999909,1619421.849999978,2148807.5400000038,2396176.789999888,2471651.1799999997,1722225.380000015,1822478.1900000023,1455237.910000012,1999798.4799999853,1928422.0624330267
2015-06-16,1738708.6099999964,1817828.4299999909,1619421.849999978,2148807.5400000038,2396176.789999888,2471651.1799999997,1722225.380000015,1822478.1900000023,1987831.3971428412,1928210.56471571
2015-06-17,1468981.5400000033,1738708.6099999964,1817828.4299999909,1619421.849999978,2148807.5400000038,2396176.789999888,2471651.1799999997,1722225.380000015,1951653.7057142681,1927699.17381959
2015-06-18,1763595.669999976,1468981.5400000033,1738708.6099999964,1817828.4299999909,1619421.849999978,2148807.5400000038,2396176.789999888,2471651.1799999997,1850502.9185714074,1927516.6337708475
2015-06-19,2093944.730000006,1763595.669999976,1468981.5400000033,1738708.6099999964,1817828.4299999909,1619421.849999978,2148807.5400000038,2396176.789999888,1807326.909999996,1927701.5538777688
2015-06-20,2246296.769999991,2093944.730000006,1763595.669999976,1468981.5400000033,1738708.6099999964,1817828.4299999909,1619421.849999978,2148807.5400000038,1821253.9428571372,1928055.155671467
2015-06-21,2043580.3399999796,2246296.769999991,2093944.730000006,1763595.669999976,1468981.5400000033,1738708.6099999964,1817828.4299999909,1619421.849999978,1881848.0128571375,1928183.2323724965
2015-06-22,1538007.5799999959,2043580.3399999796,2246296.769999991,2093944.730000006,1763595.669999976,1468981.5400000033,1738708.6099999964,1817828.4299999909,1841873.6057142813,1927751.1441638889
2015-06-23,3535711.64999975,1538007.5799999959,2043580.3399999796,2246296.769999991,2093944.730000006,1763595.669999976,1468981.5400000033,1738708.6099999964,2098588.325714246,1929529.8615376013
2015-06-24,2261143.9600000847,3535711.64999975,1538007.5799999959,2043580.3399999796,2246296.769999991,2093944.730000006,1763595.669999976,1468981.5400000033,2211754.385714258,1929896.2859557918
2015-06-25,1869560.0799999617,2261143.9600000847,3535711.64999975,1538007.5799999959,2043580.3399999796,2246296.769999991,2093944.730000006,1763595.669999976,2226892.158571399,1929829.6897019774
2015-06-26,1768535.9300000013,1869560.0799999617,2261143.9600000847,3535711.64999975,1538007.5799999959,2043580.3399999796,2246296.769999991,2093944.730000006,2180405.187142826,1929651.8575523612
2015-06-27,2110035.2099999995,1768535.9300000013,1869560.0799999617,2261143.9600000847,3535711.64999975,1538007.5799999959,2043580.3399999796,2246296.769999991,2160939.24999997,1929850.5176321494
2015-06-28,2031249.6599999897,2110035.2099999995,1768535.9300000013,1869560.0799999617,2261143.9600000847,3535711.64999975,1538007.5799999959,2043580.3399999796,2159177.724285686,1929962.0678437753
2015-06-29,1884494.7899999972,2031249.6599999897,2110035.2099999995,1768535.9300000013,1869560.0799999617,2261143.9600000847,3535711.64999975,1538007.5799999959,2208675.897142829,1929912.1038021888
2015-06-30,1726642.0299999756,1884494.7899999972,2031249.6599999897,2110035.2099999995,1768535.9300000013,1869560.0799999617,2261143.9600000847,3535711.64999975,1950237.3800000043,1929688.97529088
2015-07-01,1774938.0399999998,1726642.0299999756,1884494.7899999972,2031249.6599999897,2110035.2099999995,1768535.9300000013,1869560.0799999617,2261143.9600000847,1880779.3914285635,1929519.2922477978
2015-07-02,1506439.609999998,1774938.0399999998,1726642.0299999756,1884494.7899999972,2031249.6599999897,2110035.2099999995,1768535.9300000013,1869560.0799999617,1828905.038571426,1929055.8971960477
2015-07-03,1835842.9500000011,1506439.609999998,1774938.0399999998,1726642.0299999756,1884494.7899999972,2031249.6599999897,2110035.2099999995,1768535.9300000013,1838520.3271428545,1928953.9136651987
2015-07-04,1971355.8100000098,1835842.9500000011,1506439.609999998,1774938.0399999998,1726642.0299999756,1884494.7899999972,2031249.6599999897,2110035.2099999995,1818708.984285713,1929000.2545355097
2015-07-05,1714342.4299999904,1971355.8100000098,1835842.9500000011,1506439.609999998,1774938.0399999998,1726642.0299999756,1884494.7899999972,2031249.6599999897,1773436.522857142,1928765.9119323052
2015-07-06,2243118.9899999974,1714342.4299999904,1971355.8100000098,1835842.9500000011,1506439.609999998,1774938.0399999998,1726642.0299999756,1884494.7899999972,1824668.5514285706,1929108.7179062068
2015-07-07,1933875.740000012,2243118.9899999974,1714342.4299999904,1971355.8100000098,1835842.9500000011,1506439.609999998,1774938.0399999998,1726642.0299999756,1854273.3671428615,1929113.9107407315
2015-07-08,1883238.1400000001,1933875.740000012,2243118.9899999974,1714342.4299999904,1971355.8100000098,1835842.9500000011,1506439.609999998,1774938.0399999998,1869744.8100000045,1929063.9915125046
2015-07-09,1790468.7900000054,1883238.1400000001,1933875.740000012,2243118.9899999974,1714342.4299999904,1971355.8100000098,1835842.9500000011,1506439.609999998,1910320.4071428627,1928913.3445543388
2015-07-10,1980686.5499999821,1790468.7900000054,1883238.1400000001,1933875.740000012,2243118.9899999974,1714342.4299999904,1971355.8100000098,1835842.9500000011,1931012.350000003,1928969.5586753439
2015-07-11,2355538.18000002,1980686.5499999821,1790468.7900000054,1883238.1400000001,1933875.740000012,2243118.9899999974,1714342.4299999904,1971355.8100000098,1985895.54571429,1929432.2144468457
2015-07-12,1879072.889999989,2355538.18000002,1980686.5499999821,1790468.7900000054,1883238.1400000001,1933875.740000012,2243118.9899999974,1714342.4299999904,2009428.4685714326,1929377.6539653216
2015-07-13,1569396.849999998,1879072.889999989,2355538.18000002,1980686.5499999821,1790468.7900000054,1883238.1400000001,1933875.740000012,2243118.9899999974,1913182.4485714328,1928988.0643506404
2015-07-14,1728607.6899999878,1569396.849999998,1879072.889999989,2355538.18000002,1980686.5499999821,1790468.7900000054,1883238.1400000001,1933875.740000012,1883858.4414285724,1928771.43691891
2015-07-15,1951739.9200000009,1728607.6899999878,1569396.849999998,1879072.889999989,2355538.18000002,1980686.5499999821,1790468.7900000054,1883238.1400000001,1893644.4100000013,1928796.2408963195
2015-07-16,1796735.740000012,1951739.9200000009,1728607.6899999878,1569396.849999998,1879072.889999989,2355538.18000002,1980686.5499999821,1790468.7900000054,1894539.6885714307,1928653.7808090528
2015-07-17,1907158.9599999967,1796735.740000012,1951739.9200000009,1728607.6899999878,1569396.849999998,1879072.889999989,2355538.18000002,1980686.5499999821,1884035.7471428614,1928630.6182866292
2015-07-18,1925738.8499999898,1907158.9599999967,1796735.740000012,1951739.9200000009,1728607.6899999878,1569396.849999998,1879072.889999989,2355538.18000002,1822635.842857143,1928627.5055112937
2015-07-19,1750711.1000000003,1925738.8499999898,1907158.9599999967,1796735.740000012,1951739.9200000009,1728607.6899999878,1569396.849999998,1879072.889999989,1804298.4442857157,1928436.1975483783
2015-07-20,1642020.4799999984,1750711.1000000003,1925738.8499999898,1907158.9599999967,1796735.740000012,1951739.9200000009,1728607.6899999878,1569396.849999998,1814673.24857143,1928128.5544575637
2015-07-21,1582310.7099999993,1642020.4799999984,1750711.1000000003,1925738.8499999898,1907158.9599999967,1796735.740000012,1951739.9200000009,1728607.6899999878,1793773.6800000032,1927757.5052682315
2015-07-22,1549172.1000000003,1582310.7099999993,1642020.4799999984,1750711.1000000003,1925738.8499999898,1907158.9599999967,1796735.740000012,1951739.9200000009,1736263.9914285743,1927351.7331296802
2015-07-23,1416902.02999999,1549172.1000000003,1582310.7099999993,1642020.4799999984,1750711.1000000003,1925738.8499999898,1907158.9599999967,1796735.740000012,1682002.0328571426,1926805.213104916
2015-07-24,1555750.439999999,1416902.02999999,1549172.1000000003,1582310.7099999993,1642020.4799999984,1750711.1000000003,1925738.8499999898,1907158.9599999967,1631800.815714286,1926408.363080205
2015-07-25,1768873.3099999984,1555750.439999999,1416902.02999999,1549172.1000000003,1582310.7099999993,1642020.4799999984,1750711.1000000003,1925738.8499999898,1609391.4528571442,1926240.0563995638
